Index,SPN190_Logged_Phys,SPN190_Logged_Raw,SPN190_Original_Phys,SPN190_Original_Raw,SPN190_Error,SPN91_Logged_Phys,SPN91_Logged_Raw,SPN91_Original_Phys,SPN91_Original_Raw,SPN91_Error,SPN84_Logged_Phys,SPN84_Logged_Raw,SPN84_Original_Phys,SPN84_Original_Raw,SPN84_Error,SPN183_Logged_Phys,SPN183_Logged_Raw,SPN183_Original_Phys,SPN183_Original_Raw,SPN183_Error,SPN184_Logged_Phys,SPN184_Logged_Raw,SPN184_Original_Phys,SPN184_Original_Raw,SPN184_Error
4279,,,865.2,6922,,,,30.0,75,,,,39.7935,10187,,,,0.0,0,,,,15.0,7680,
4280,,,864.0,6912,,,,30.0,75,,,,39.8379,10198,,,,0.0,0,,,,15.0,7680,
4281,,,862.8,6902,,,,30.0,75,,,,39.8822,10210,,,,0.0,0,,,,15.0,7680,
4282,,,861.6,6893,,,,30.0,75,,,,39.9266,10221,,,,0.0,0,,,,15.0,7680,
4283,,,860.4,6883,,,,30.0,75,,,,39.971,10233,,,,0.0,0,,,,15.0,7680,
4284,,,859.2,6874,,,,30.0,75,,,,40.0154,10244,,,,0.0,0,,,,15.0,7680,
4285,,,858.0,6864,,,,30.0,75,,,,40.0599,10255,,,,0.0,0,,,,15.0,7680,
4286,,,856.8,6854,,,,30.0,75,,,,40.1043,10267,,,,0.0,0,,,,15.0,7680,
4287,,,855.6,6845,,,,30.0,75,,,,40.1488,10278,,,,0.0,0,,,,15.0,7680,
4288,,,854.4,6835,,,,30.0,75,,,,40.1934,10289,,,,0.0,0,,,,15.0,7680,
4289,,,853.2,6826,,,,30.0,75,,,,40.2379,10301,,,,0.0,0,,,,15.0,7680,
4290,,,852.0,6816,,,,30.0,75,,,,40.2825,10312,,,,0.0,0,,,,15.0,7680,
4291,,,850.8,6806,,,,30.0,75,,,,40.3271,10324,,,,0.0,0,,,,15.0,7680,
4292,,,849.6,6797,,,,30.0,75,,,,40.3717,10335,,,,0.0,0,,,,15.0,7680,
4293,,,848.4,6787,,,,30.0,75,,,,40.4163,10347,,,,0.0,0,,,,15.0,7680,
4294,,,847.2,6778,,,,30.0,75,,,,40.461,10358,,,,0.0,0,,,,15.0,7680,
4295,,,846.0,6768,,,,30.0,75,,,,40.5057,10369,,,,0.0,0,,,,15.0,7680,
4296,,,844.8,6758,,,,30.0,75,,,,40.5504,10381,,,,0.0,0,,,,15.0,7680,
4297,,,843.6,6749,,,,30.0,75,,,,40.5951,10392,,,,0.0,0,,,,15.0,7680,
4298,,,842.4,6739,,,,30.0,75,,,,40.6399,10404,,,,0.0,0,,,,15.0,7680,
4299,,,841.2,6730,,,,30.0,75,,,,40.6847,10415,,,,0.0,0,,,,15.0,7680,
4300,,,840.0,6720,,,,30.0,75,,,,40.7295,10427,,,,0.0,0,,,,15.0,7680,
4301,,,838.8,6710,,,,30.0,75,,,,40.7743,10438,,,,0.0,0,,,,15.0,7680,
4302,,,837.6,6701,,,,30.0,75,,,,40.8192,10450,,,,0.0,0,,,,15.0,7680,
4303,,,836.4,6691,,,,30.0,75,,,,40.864,10461,,,,0.0,0,,,,15.0,7680,
4304,,,835.2,6682,,,,30.0,75,,,,40.9089,10473,,,,0.0,0,,,,15.0,7680,
4305,,,834.0,6672,,,,30.0,75,,,,40.9539,10484,,,,0.0,0,,,,15.0,7680,
4306,,,832.8,6662,,,,30.0,75,,,,40.9988,10496,,,,0.0,0,,,,15.0,7680,
4307,,,831.6,6653,,,,30.0,75,,,,41.0438,10507,,,,0.0,0,,,,15.0,7680,
4308,,,830.4,6643,,,,30.0,75,,,,41.0888,10519,,,,0.0,0,,,,15.0,7680,
4309,,,829.2,6634,,,,30.0,75,,,,41.1338,10530,,,,0.0,0,,,,15.0,7680,
4310,,,828.0,6624,,,,30.0,75,,,,41.1788,10542,,,,0.0,0,,,,15.0,7680,
4311,,,826.8,6614,,,,30.0,75,,,,41.2238,10553,,,,0.0,0,,,,15.0,7680,
4312,,,825.6,6605,,,,30.0,75,,,,41.2689,10565,,,,0.0,0,,,,15.0,7680,
4313,,,824.4,6595,,,,30.0,75,,,,41.314,10576,,,,0.0,0,,,,15.0,7680,
4314,,,823.2,6586,,,,30.0,75,,,,41.3591,10588,,,,0.0,0,,,,15.0,7680,
4315,,,822.0,6576,,,,30.0,75,,,,41.4043,10599,,,,0.0,0,,,,15.0,7680,
4316,,,820.8,6566,,,,30.0,75,,,,41.4494,10611,,,,0.0,0,,,,15.0,7680,
4317,,,819.6,6557,,,,30.0,75,,,,41.4946,10623,,,,0.0,0,,,,15.0,7680,
4318,,,818.4,6547,,,,30.0,75,,,,41.5398,10634,,,,0.0,0,,,,15.0,7680,
4319,,,817.2,6538,,,,30.0,75,,,,41.585,10646,,,,0.0,0,,,,15.0,7680,
4320,,,816.0,6528,,,,30.0,75,,,,41.6303,10657,,,,0.0,0,,,,15.0,7680,
4321,,,814.8,6518,,,,30.0,75,,,,41.6755,10669,,,,0.0,0,,,,15.0,7680,
4322,,,813.6,6509,,,,30.0,75,,,,41.7208,10681,,,,0.0,0,,,,15.0,7680,
4323,,,812.4,6499,,,,30.0,75,,,,41.7661,10692,,,,0.0,0,,,,15.0,7680,
4324,,,811.2,6490,,,,30.0,75,,,,41.8114,10704,,,,0.0,0,,,,15.0,7680,
4325,,,810.0,6480,,,,30.0,75,,,,41.8568,10715,,,,0.0,0,,,,15.0,7680,
4326,,,808.8,6470,,,,30.0,75,,,,41.9022,10727,,,,0.0,0,,,,15.0,7680,
4327,,,807.6,6461,,,,30.0,75,,,,41.9475,10739,,,,0.0,0,,,,15.0,7680,
4328,,,806.4,6451,,,,30.0,75,,,,41.9929,10750,,,,0.0,0,,,,15.0,7680,
4329,,,805.2,6442,,,,30.0,75,,,,42.0384,10762,,,,0.0,0,,,,15.0,7680,
4330,,,804.0,6432,,,,30.0,75,,,,42.0838,10773,,,,0.0,0,,,,15.0,7680,
4331,,,802.8,6422,,,,30.0,75,,,,42.1293,10785,,,,0.0,0,,,,15.0,7680,
4332,,,801.6,6413,,,,30.0,75,,,,42.1748,10797,,,,0.0,0,,,,15.0,7680,
4333,,,800.4,6403,,,,30.0,75,,,,42.2203,10808,,,,0.0,0,,,,15.0,7680,
4334,,,799.2,6394,,,,30.0,75,,,,42.2658,10820,,,,0.0,0,,,,15.0,7680,
4335,,,798.0,6384,,,,30.0,75,,,,42.3113,10832,,,,0.0,0,,,,15.0,7680,
4336,,,796.8,6374,,,,30.0,75,,,,42.3569,10843,,,,0.0,0,,,,15.0,7680,
4337,,,795.6,6365,,,,30.0,75,,,,42.4025,10855,,,,0.0,0,,,,15.0,7680,
4338,,,794.4,6355,,,,30.0,75,,,,42.4481,10867,,,,0.0,0,,,,15.0,7680,
4339,,,793.2,6346,,,,30.0,75,,,,42.4937,10878,,,,0.0,0,,,,15.0,7680,
4340,,,792.0,6336,,,,30.0,75,,,,42.5393,10890,,,,0.0,0,,,,15.0,7680,
4341,,,790.8,6326,,,,30.0,75,,,,42.585,10902,,,,0.0,0,,,,15.0,7680,
4342,,,789.6,6317,,,,30.0,75,,,,42.6306,10913,,,,0.0,0,,,,15.0,7680,
4343,,,788.4,6307,,,,30.0,75,,,,42.6763,10925,,,,0.0,0,,,,15.0,7680,
4344,,,787.2,6298,,,,30.0,75,,,,42.722,10937,,,,0.0,0,,,,15.0,7680,
4345,,,786.0,6288,,,,30.0,75,,,,42.7677,10949,,,,0.0,0,,,,15.0,7680,
4346,,,784.8,6278,,,,30.0,75,,,,42.8135,10960,,,,0.0,0,,,,15.0,7680,
4347,,,783.6,6269,,,,30.0,75,,,,42.8593,10972,,,,0.0,0,,,,15.0,7680,
4348,,,782.4,6259,,,,30.0,75,,,,42.905,10984,,,,0.0,0,,,,15.0,7680,
4349,,,781.2,6250,,,,30.0,75,,,,42.9508,10995,,,,0.0,0,,,,15.0,7680,
4350,,,780.0,6240,,,,30.0,75,,,,42.9966,11007,,,,0.0,0,,,,15.0,7680,
4351,,,778.8,6230,,,,30.0,75,,,,43.0425,11019,,,,0.0,0,,,,15.0,7680,
4352,,,777.6,6221,,,,30.0,75,,,,43.0883,11031,,,,0.0,0,,,,15.0,7680,
4353,,,776.4,6211,,,,30.0,75,,,,43.1342,11042,,,,0.0,0,,,,15.0,7680,
4354,,,775.2,6202,,,,30.0,75,,,,43.1801,11054,,,,0.0,0,,,,15.0,7680,
4355,,,774.0,6192,,,,30.0,75,,,,43.226,11066,,,,0.0,0,,,,15.0,7680,
4356,,,772.8,6182,,,,30.0,75,,,,43.2719,11078,,,,0.0,0,,,,15.0,7680,
4357,,,771.6,6173,,,,30.0,75,,,,43.3178,11089,,,,0.0,0,,,,15.0,7680,
4358,,,770.4,6163,,,,30.0,75,,,,43.3638,11101,,,,0.0,0,,,,15.0,7680,
4359,,,769.2,6154,,,,30.0,75,,,,43.4097,11113,,,,0.0,0,,,,15.0,7680,
4360,,,768.0,6144,,,,30.0,75,,,,43.4557,11125,,,,0.0,0,,,,15.0,7680,
4361,,,766.8,6134,,,,30.0,75,,,,43.5017,11136,,,,0.0,0,,,,15.0,7680,
4362,,,765.6,6125,,,,30.0,75,,,,43.5477,11148,,,,0.0,0,,,,15.0,7680,
4363,,,764.4,6115,,,,30.0,75,,,,43.5937,11160,,,,0.0,0,,,,15.0,7680,
4364,,,763.2,6106,,,,30.0,75,,,,43.6398,11172,,,,0.0,0,,,,15.0,7680,
4365,,,762.0,6096,,,,30.0,75,,,,43.6858,11184,,,,0.0,0,,,,15.0,7680,
4366,,,760.8,6086,,,,30.0,75,,,,43.7319,11195,,,,0.0,0,,,,15.0,7680,
4367,,,759.6,6077,,,,30.0,75,,,,43.778,11207,,,,0.0,0,,,,15.0,7680,
4368,,,758.4,6067,,,,30.0,75,,,,43.8241,11219,,,,0.0,0,,,,15.0,7680,
4369,,,757.2,6058,,,,30.0,75,,,,43.8702,11231,,,,0.0,0,,,,15.0,7680,
4370,,,756.0,6048,,,,30.0,75,,,,43.9164,11243,,,,0.0,0,,,,15.0,7680,
4371,,,754.8,6038,,,,30.0,75,,,,43.9625,11254,,,,0.0,0,,,,15.0,7680,
4372,,,753.6,6029,,,,30.0,75,,,,44.0087,11266,,,,0.0,0,,,,15.0,7680,
4373,,,752.4,6019,,,,30.0,75,,,,44.0549,11278,,,,0.0,0,,,,15.0,7680,
4374,,,751.2,6010,,,,30.0,75,,,,44.1011,11290,,,,0.0,0,,,,15.0,7680,
4375,,,750.0,6000,,,,30.0,75,,,,44.1473,11302,,,,0.0,0,,,,15.0,7680,
4376,,,748.8,5990,,,,30.0,75,,,,44.1935,11314,,,,0.0,0,,,,15.0,7680,
4377,,,747.6,5981,,,,30.0,75,,,,44.2398,11325,,,,0.0,0,,,,15.0,7680,
4378,,,746.4,5971,,,,30.0,75,,,,44.286,11337,,,,0.0,0,,,,15.0,7680,
4379,,,745.2,5962,,,,30.0,75,,,,44.3323,11349,,,,0.0,0,,,,15.0,7680,
4380,,,744.0,5952,,,,30.0,75,,,,44.3786,11361,,,,0.0,0,,,,15.0,7680,
4381,,,742.8,5942,,,,30.0,75,,,,44.4249,11373,,,,0.0,0,,,,15.0,7680,
4382,,,741.6,5933,,,,30.0,75,,,,44.4712,11385,,,,0.0,0,,,,15.0,7680,
4383,,,740.4,5923,,,,30.0,75,,,,44.5175,11396,,,,0.0,0,,,,15.0,7680,
4384,,,739.2,5914,,,,30.0,75,,,,44.5638,11408,,,,0.0,0,,,,15.0,7680,
4385,,,738.0,5904,,,,30.0,75,,,,44.6102,11420,,,,0.0,0,,,,15.0,7680,
4386,,,736.8,5894,,,,30.0,75,,,,44.6565,11432,,,,0.0,0,,,,15.0,7680,
4387,,,735.6,5885,,,,30.0,75,,,,44.7029,11444,,,,0.0,0,,,,15.0,7680,
4388,,,734.4,5875,,,,30.0,75,,,,44.7493,11456,,,,0.0,0,,,,15.0,7680,
4389,,,733.2,5866,,,,30.0,75,,,,44.7957,11468,,,,0.0,0,,,,15.0,7680,
4390,,,732.0,5856,,,,30.0,75,,,,44.8421,11480,,,,0.0,0,,,,15.0,7680,
4391,,,730.8,5846,,,,30.0,75,,,,44.8886,11491,,,,0.0,0,,,,15.0,7680,
4392,,,729.6,5837,,,,30.0,75,,,,44.935,11503,,,,0.0,0,,,,15.0,7680,
4393,,,728.4,5827,,,,30.0,75,,,,44.9815,11515,,,,0.0,0,,,,15.0,7680,
4394,,,727.2,5818,,,,30.0,75,,,,45.0279,11527,,,,0.0,0,,,,15.0,7680,
4395,,,726.0,5808,,,,30.0,75,,,,45.0744,11539,,,,0.0,0,,,,15.0,7680,
4396,,,724.8,5798,,,,30.0,75,,,,45.1209,11551,,,,0.0,0,,,,15.0,7680,
4397,,,723.6,5789,,,,30.0,75,,,,45.1674,11563,,,,0.0,0,,,,15.0,7680,
4398,,,722.4,5779,,,,30.0,75,,,,45.2139,11575,,,,0.0,0,,,,15.0,7680,
4399,,,721.2,5770,,,,30.0,75,,,,45.2604,11587,,,,0.0,0,,,,15.0,7680,
4400,,,720.0,5760,,,,30.0,75,,,,45.307,11599,,,,0.0,0,,,,15.0,7680,
4401,,,718.8,5750,,,,30.0,75,,,,45.3535,11610,,,,0.0,0,,,,15.0,7680,
4402,,,717.6,5741,,,,30.0,75,,,,45.4001,11622,,,,0.0,0,,,,15.0,7680,
4403,,,716.4,5731,,,,30.0,75,,,,45.4466,11634,,,,0.0,0,,,,15.0,7680,
4404,,,715.2,5722,,,,30.0,75,,,,45.4932,11646,,,,0.0,0,,,,15.0,7680,
4405,,,714.0,5712,,,,30.0,75,,,,45.5398,11658,,,,0.0,0,,,,15.0,7680,
4406,,,712.8,5702,,,,30.0,75,,,,45.5864,11670,,,,0.0,0,,,,15.0,7680,
4407,,,711.6,5693,,,,30.0,75,,,,45.633,11682,,,,0.0,0,,,,15.0,7680,
4408,,,710.4,5683,,,,30.0,75,,,,45.6797,11694,,,,0.0,0,,,,15.0,7680,
4409,,,709.2,5674,,,,30.0,75,,,,45.7263,11706,,,,0.0,0,,,,15.0,7680,
4410,,,708.0,5664,,,,30.0,75,,,,45.773,11718,,,,0.0,0,,,,15.0,7680,
4411,,,706.8,5654,,,,30.0,75,,,,45.8196,11730,,,,0.0,0,,,,15.0,7680,
4412,,,705.6,5645,,,,30.0,75,,,,45.8663,11742,,,,0.0,0,,,,15.0,7680,
4413,,,704.4,5635,,,,30.0,75,,,,45.913,11754,,,,0.0,0,,,,15.0,7680,
4414,,,703.2,5626,,,,30.0,75,,,,45.9597,11766,,,,0.0,0,,,,15.0,7680,
4415,,,702.0,5616,,,,30.0,75,,,,46.0064,11778,,,,0.0,0,,,,15.0,7680,
4416,,,700.8,5606,,,,30.0,75,,,,46.0531,11790,,,,0.0,0,,,,15.0,7680,
4417,,,699.6,5597,,,,30.0,75,,,,46.0998,11802,,,,0.0,0,,,,15.0,7680,
4418,,,698.4,5587,,,,30.0,75,,,,46.1465,11814,,,,0.0,0,,,,15.0,7680,
4419,,,697.2,5578,,,,30.0,75,,,,46.1933,11825,,,,0.0,0,,,,15.0,7680,
4420,,,696.0,5568,,,,30.0,75,,,,46.24,11837,,,,0.0,0,,,,15.0,7680,
4421,,,694.8,5558,,,,30.0,75,,,,46.2868,11849,,,,0.0,0,,,,15.0,7680,
4422,,,693.6,5549,,,,30.0,75,,,,46.3335,11861,,,,0.0,0,,,,15.0,7680,
4423,,,692.4,5539,,,,30.0,75,,,,46.3803,11873,,,,0.0,0,,,,15.0,7680,
4424,,,691.2,5530,,,,30.0,75,,,,46.4271,11885,,,,0.0,0,,,,15.0,7680,
4425,,,690.0,5520,,,,30.0,75,,,,46.4739,11897,,,,0.0,0,,,,15.0,7680,
4426,,,688.8,5510,,,,30.0,75,,,,46.5207,11909,,,,0.0,0,,,,15.0,7680,
4427,,,687.6,5501,,,,30.0,75,,,,46.5675,11921,,,,0.0,0,,,,15.0,7680,
4428,,,686.4,5491,,,,30.0,75,,,,46.6143,11933,,,,0.0,0,,,,15.0,7680,
4429,,,685.2,5482,,,,30.0,75,,,,46.6611,11945,,,,0.0,0,,,,15.0,7680,
4430,,,684.0,5472,,,,30.0,75,,,,46.708,11957,,,,0.0,0,,,,15.0,7680,
4431,,,682.8,5462,,,,30.0,75,,,,46.7548,11969,,,,0.0,0,,,,15.0,7680,
4432,,,681.6,5453,,,,30.0,75,,,,46.8017,11981,,,,0.0,0,,,,15.0,7680,
4433,,,680.4,5443,,,,30.0,75,,,,46.8485,11993,,,,0.0,0,,,,15.0,7680,
4434,,,679.2,5434,,,,30.0,75,,,,46.8954,12005,,,,0.0,0,,,,15.0,7680,
4435,,,678.0,5424,,,,30.0,75,,,,46.9423,12017,,,,0.0,0,,,,15.0,7680,
4436,,,676.8,5414,,,,30.0,75,,,,46.9891,12029,,,,0.0,0,,,,15.0,7680,
4437,,,675.6,5405,,,,30.0,75,,,,47.036,12041,,,,0.0,0,,,,15.0,7680,
4438,,,674.4,5395,,,,30.0,75,,,,47.0829,12053,,,,0.0,0,,,,15.0,7680,
4439,,,673.2,5386,,,,30.0,75,,,,47.1298,12065,,,,0.0,0,,,,15.0,7680,
4440,,,672.0,5376,,,,30.0,75,,,,47.1768,12077,,,,0.0,0,,,,15.0,7680,
4441,,,670.8,5366,,,,30.0,75,,,,47.2237,12089,,,,0.0,0,,,,15.0,7680,
4442,,,669.6,5357,,,,30.0,75,,,,47.2706,12101,,,,0.0,0,,,,15.0,7680,
4443,,,668.4,5347,,,,30.0,75,,,,47.3175,12113,,,,0.0,0,,,,15.0,7680,
4444,,,667.2,5338,,,,30.0,75,,,,47.3645,12125,,,,0.0,0,,,,15.0,7680,
4445,,,666.0,5328,,,,30.0,75,,,,47.4114,12137,,,,0.0,0,,,,15.0,7680,
4446,,,664.8,5318,,,,30.0,75,,,,47.4584,12149,,,,0.0,0,,,,15.0,7680,
4447,,,663.6,5309,,,,30.0,75,,,,47.5053,12161,,,,0.0,0,,,,15.0,7680,
4448,,,662.4,5299,,,,30.0,75,,,,47.5523,12173,,,,0.0,0,,,,15.0,7680,
4449,,,661.2,5290,,,,30.0,75,,,,47.5993,12185,,,,0.0,0,,,,15.0,7680,
4450,,,660.0,5280,,,,30.0,75,,,,47.6462,12197,,,,0.0,0,,,,15.0,7680,
4451,,,658.8,5270,,,,30.0,75,,,,47.6932,12209,,,,0.0,0,,,,15.0,7680,
4452,,,657.6,5261,,,,30.0,75,,,,47.7402,12221,,,,0.0,0,,,,15.0,7680,
4453,,,656.4,5251,,,,30.0,75,,,,47.7872,12234,,,,0.0,0,,,,15.0,7680,
4454,,,655.2,5242,,,,30.0,75,,,,47.8342,12246,,,,0.0,0,,,,15.0,7680,
4455,,,654.0,5232,,,,30.0,75,,,,47.8812,12258,,,,0.0,0,,,,15.0,7680,
4456,,,652.8,5222,,,,30.0,75,,,,47.9282,12270,,,,0.0,0,,,,15.0,7680,
4457,,,651.6,5213,,,,30.0,75,,,,47.9752,12282,,,,0.0,0,,,,15.0,7680,
4458,,,650.4,5203,,,,30.0,75,,,,48.0222,12294,,,,0.0,0,,,,15.0,7680,
4459,,,649.2,5194,,,,30.0,75,,,,48.0693,12306,,,,0.0,0,,,,15.0,7680,
4460,,,648.0,5184,,,,30.0,75,,,,48.1163,12318,,,,0.0,0,,,,15.0,7680,
4461,,,646.8,5174,,,,30.0,75,,,,48.1633,12330,,,,0.0,0,,,,15.0,7680,
4462,,,645.6,5165,,,,30.0,75,,,,48.2104,12342,,,,0.0,0,,,,15.0,7680,
4463,,,644.4,5155,,,,30.0,75,,,,48.2574,12354,,,,0.0,0,,,,15.0,7680,
4464,,,643.2,5146,,,,30.0,75,,,,48.3044,12366,,,,0.0,0,,,,15.0,7680,
4465,,,642.0,5136,,,,30.0,75,,,,48.3515,12378,,,,0.0,0,,,,15.0,7680,
4466,,,640.8,5126,,,,30.0,75,,,,48.3985,12390,,,,0.0,0,,,,15.0,7680,
4467,,,639.6,5117,,,,30.0,75,,,,48.4456,12402,,,,0.0,0,,,,15.0,7680,
4468,,,638.4,5107,,,,30.0,75,,,,48.4927,12414,,,,0.0,0,,,,15.0,7680,
4469,,,637.2,5098,,,,30.0,75,,,,48.5397,12426,,,,0.0,0,,,,15.0,7680,
4470,,,636.0,5088,,,,30.0,75,,,,48.5868,12438,,,,0.0,0,,,,15.0,7680,
4471,,,634.8,5078,,,,30.0,75,,,,48.6339,12450,,,,0.0,0,,,,15.0,7680,
4472,,,633.6,5069,,,,30.0,75,,,,48.681,12462,,,,0.0,0,,,,15.0,7680,
4473,,,632.4,5059,,,,30.0,75,,,,48.728,12474,,,,0.0,0,,,,15.0,7680,
4474,,,631.2,5050,,,,30.0,75,,,,48.7751,12486,,,,0.0,0,,,,15.0,7680,
4475,,,630.0,5040,,,,30.0,75,,,,48.8222,12498,,,,0.0,0,,,,15.0,7680,
4476,,,628.8,5030,,,,30.0,75,,,,48.8693,12511,,,,0.0,0,,,,15.0,7680,
4477,,,627.6,5021,,,,30.0,75,,,,48.9164,12523,,,,0.0,0,,,,15.0,7680,
4478,,,626.4,5011,,,,30.0,75,,,,48.9635,12535,,,,0.0,0,,,,15.0,7680,
4479,,,625.2,5002,,,,30.0,75,,,,49.0106,12547,,,,0.0,0,,,,15.0,7680,
4480,,,624.0,4992,,,,30.0,75,,,,49.0577,12559,,,,0.0,0,,,,15.0,7680,
4481,,,622.8,4982,,,,30.0,75,,,,49.1048,12571,,,,0.0,0,,,,15.0,7680,
4482,,,621.6,4973,,,,30.0,75,,,,49.1519,12583,,,,0.0,0,,,,15.0,7680,
4483,,,620.4,4963,,,,30.0,75,,,,49.199,12595,,,,0.0,0,,,,15.0,7680,
4484,,,619.2,4954,,,,30.0,75,,,,49.2461,12607,,,,0.0,0,,,,15.0,7680,
4485,,,618.0,4944,,,,30.0,75,,,,49.2932,12619,,,,0.0,0,,,,15.0,7680,
4486,,,616.8,4934,,,,30.0,75,,,,49.3403,12631,,,,0.0,0,,,,15.0,7680,
4487,,,615.6,4925,,,,30.0,75,,,,49.3874,12643,,,,0.0,0,,,,15.0,7680,
4488,,,614.4,4915,,,,30.0,75,,,,49.4345,12655,,,,0.0,0,,,,15.0,7680,
4489,,,613.2,4906,,,,30.0,75,,,,49.4817,12667,,,,0.0,0,,,,15.0,7680,
4490,,,612.0,4896,,,,30.0,75,,,,49.5288,12679,,,,0.0,0,,,,15.0,7680,
4491,,,610.8,4886,,,,30.0,75,,,,49.5759,12691,,,,0.0,0,,,,15.0,7680,
4492,,,609.6,4877,,,,30.0,75,,,,49.623,12703,,,,0.0,0,,,,15.0,7680,
4493,,,608.4,4867,,,,30.0,75,,,,49.6701,12716,,,,0.0,0,,,,15.0,7680,
4494,,,607.2,4858,,,,30.0,75,,,,49.7173,12728,,,,0.0,0,,,,15.0,7680,
4495,,,606.0,4848,,,,30.0,75,,,,49.7644,12740,,,,0.0,0,,,,15.0,7680,
4496,,,604.8,4838,,,,30.0,75,,,,49.8115,12752,,,,0.0,0,,,,15.0,7680,
4497,,,603.6,4829,,,,30.0,75,,,,49.8586,12764,,,,0.0,0,,,,15.0,7680,
4498,,,602.4,4819,,,,30.0,75,,,,49.9058,12776,,,,0.0,0,,,,15.0,7680,
4499,,,601.2,4810,,,,30.0,75,,,,49.9529,12788,,,,0.0,0,,,,15.0,7680,
4500,,,600.0,4800,,,,20.0,50,,,,50.0,12800,,,,0.0,0,,,,15.0,7680,
4501,,,598.8,4790,,,,20.0,50,,,,49.9,12774,,,,0.0,0,,,,15.0,7680,
4502,,,597.6,4781,,,,20.0,50,,,,49.8,12749,,,,0.0,0,,,,15.0,7680,
4503,,,596.4,4771,,,,20.0,50,,,,49.7,12723,,,,0.0,0,,,,15.0,7680,
4504,,,595.2,4762,,,,20.0,50,,,,49.6,12698,,,,0.0,0,,,,15.0,7680,
4505,,,594.0,4752,,,,20.0,50,,,,49.5,12672,,,,0.0,0,,,,15.0,7680,
4506,,,592.8,4742,,,,20.0,50,,,,49.4,12646,,,,0.0,0,,,,15.0,7680,
4507,,,591.6,4733,,,,20.0,50,,,,49.3,12621,,,,0.0,0,,,,15.0,7680,
4508,,,590.4,4723,,,,20.0,50,,,,49.2,12595,,,,0.0,0,,,,15.0,7680,
4509,,,589.2,4714,,,,20.0,50,,,,49.1,12570,,,,0.0,0,,,,15.0,7680,
4510,,,588.0,4704,,,,20.0,50,,,,49.0,12544,,,,0.0,0,,,,15.0,7680,
4511,,,586.8,4694,,,,20.0,50,,,,48.9,12518,,,,0.0,0,,,,15.0,7680,
4512,,,585.6,4685,,,,20.0,50,,,,48.8,12493,,,,0.0,0,,,,15.0,7680,
4513,,,584.4,4675,,,,20.0,50,,,,48.7,12467,,,,0.0,0,,,,15.0,7680,
4514,,,583.2,4666,,,,20.0,50,,,,48.6,12442,,,,0.0,0,,,,15.0,7680,
4515,,,582.0,4656,,,,20.0,50,,,,48.5,12416,,,,0.0,0,,,,15.0,7680,
4516,,,580.8,4646,,,,20.0,50,,,,48.4,12390,,,,0.0,0,,,,15.0,7680,
4517,,,579.6,4637,,,,20.0,50,,,,48.3,12365,,,,0.0,0,,,,15.0,7680,
4518,,,578.4,4627,,,,20.0,50,,,,48.2,12339,,,,0.0,0,,,,15.0,7680,
4519,,,577.2,4618,,,,20.0,50,,,,48.1,12314,,,,0.0,0,,,,15.0,7680,
4520,,,576.0,4608,,,,20.0,50,,,,48.0,12288,,,,0.0,0,,,,15.0,7680,
4521,,,574.8,4598,,,,20.0,50,,,,47.9,12262,,,,0.0,0,,,,15.0,7680,
4522,,,573.6,4589,,,,20.0,50,,,,47.8,12237,,,,0.0,0,,,,15.0,7680,
4523,,,572.4,4579,,,,20.0,50,,,,47.7,12211,,,,0.0,0,,,,15.0,7680,
4524,,,571.2,4570,,,,20.0,50,,,,47.6,12186,,,,0.0,0,,,,15.0,7680,
4525,,,570.0,4560,,,,20.0,50,,,,47.5,12160,,,,0.0,0,,,,15.0,7680,
4526,,,568.8,4550,,,,20.0,50,,,,47.4,12134,,,,0.0,0,,,,15.0,7680,
4527,,,567.6,4541,,,,20.0,50,,,,47.3,12109,,,,0.0,0,,,,15.0,7680,
4528,,,566.4,4531,,,,20.0,50,,,,47.2,12083,,,,0.0,0,,,,15.0,7680,
4529,,,565.2,4522,,,,20.0,50,,,,47.1,12058,,,,0.0,0,,,,15.0,7680,
4530,,,564.0,4512,,,,20.0,50,,,,47.0,12032,,,,0.0,0,,,,15.0,7680,
4531,,,562.8,4502,,,,20.0,50,,,,46.9,12006,,,,0.0,0,,,,15.0,7680,
4532,,,561.6,4493,,,,20.0,50,,,,46.8,11981,,,,0.0,0,,,,15.0,7680,
4533,,,560.4,4483,,,,20.0,50,,,,46.7,11955,,,,0.0,0,,,,15.0,7680,
4534,,,559.2,4474,,,,20.0,50,,,,46.6,11930,,,,0.0,0,,,,15.0,7680,
4535,,,558.0,4464,,,,20.0,50,,,,46.5,11904,,,,0.0,0,,,,15.0,7680,
4536,,,556.8,4454,,,,20.0,50,,,,46.4,11878,,,,0.0,0,,,,15.0,7680,
4537,,,555.6,4445,,,,20.0,50,,,,46.3,11853,,,,0.0,0,,,,15.0,7680,
4538,,,554.4,4435,,,,20.0,50,,,,46.2,11827,,,,0.0,0,,,,15.0,7680,
4539,,,553.2,4426,,,,20.0,50,,,,46.1,11802,,,,0.0,0,,,,15.0,7680,
4540,,,552.0,4416,,,,20.0,50,,,,46.0,11776,,,,0.0,0,,,,15.0,7680,
4541,,,550.8,4406,,,,20.0,50,,,,45.9,11750,,,,0.0,0,,,,15.0,7680,
4542,,,549.6,4397,,,,20.0,50,,,,45.8,11725,,,,0.0,0,,,,15.0,7680,
